stage,case_id,shape,seed,input_sha256,strategy,n,run_count,run_lengths,bound,check_comparisons,comparisons,conditional_applicable,conditional_bound,merge_or_sort_comparisons,tree_budget,plan,median_ns,min_ns,max_ns,median_scan_ns,median_plan_with_consumption_ns,median_merge_only_ns
test,test-300007-257-reverse,reverse,300007,c3131aa4e084b03925a9ab577ff9457841291c38c658572372fe0562441e2b42,merge,257,257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2313,0,1033,True,2313,1033,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",4395708,4189375,4483500,,,
test,test-300007-257-reverse,reverse,300007,c3131aa4e084b03925a9ab577ff9457841291c38c658572372fe0562441e2b42,hybrid_8,257,257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2178,0,1534,True,2178,1534,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",5533333,5443250,5806250,,,
test,test-300007-257-reverse,reverse,300007,c3131aa4e084b03925a9ab577ff9457841291c38c658572372fe0562441e2b42,fixed_two,257,257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2440,2,1035,False,512,1033,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",4447042,4354875,4585625,,,
test,test-300007-257-reverse,reverse,300007,c3131aa4e084b03925a9ab577ff9457841291c38c658572372fe0562441e2b42,fixed_three,257,257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2482,3,1160,False,683,1157,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",6109125,5999167,6174417,,,
test,test-300007-257-reverse,reverse,300007,c3131aa4e084b03925a9ab577ff9457841291c38c658572372fe0562441e2b42,fixed_four,257,257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2374,4,1037,False,767,1033,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",4440209,4362375,4517542,,,
test,test-300007-257-reverse,reverse,300007,c3131aa4e084b03925a9ab577ff9457841291c38c658572372fe0562441e2b42,runs_count,257,257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2569,256,1289,False,,1033,2058,"[[[[[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]], [[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]]], [[[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]], [[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]]]], [[[[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]], [[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]]], [[[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]], [[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, [1, 1]]]]]]]]]",11324500,11225333,11431000,6835875,408791,4309958
test,test-300007-257-reverse,reverse,300007,c3131aa4e084b03925a9ab577ff9457841291c38c658572372fe0562441e2b42,runs_length,257,257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2314,256,1281,False,,1025,2058,"[[[[[[[[[1, 1], 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]], [[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]]], [[[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]], [[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]]]], [[[[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]], [[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]]], [[[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]], [[[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]], [[[[1, 1], [1, 1]], [[1, 1], [1, 1]]], [[[1, 1], [1, 1]], [[1, 1], [1, 1]]]]]]]]",11764750,11606667,11979334,6921875,998625,4364542
test,test-200003-33-unequal_runs,unequal_runs,200003,083ad65a58c3f666cf663ec0034ff48083c15f562c29e40e39b3c0bb1631aab7,merge,33,2,"[20, 13]",198,0,90,True,198,90,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",163416,160000,175167,,,
test,test-200003-33-unequal_runs,unequal_runs,200003,083ad65a58c3f666cf663ec0034ff48083c15f562c29e40e39b3c0bb1631aab7,hybrid_8,33,2,"[20, 13]",175,0,88,True,175,88,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",148041,141292,155750,,,
test,test-200003-33-unequal_runs,unequal_runs,200003,083ad65a58c3f666cf663ec0034ff48083c15f562c29e40e39b3c0bb1631aab7,fixed_two,33,2,"[20, 13]",213,19,77,False,64,58,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",119833,112833,127875,,,
test,test-200003-33-unequal_runs,unequal_runs,200003,083ad65a58c3f666cf663ec0034ff48083c15f562c29e40e39b3c0bb1631aab7,fixed_three,33,2,"[20, 13]",217,29,82,False,85,53,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",122917,111708,128583,,,
test,test-200003-33-unequal_runs,unequal_runs,200003,083ad65a58c3f666cf663ec0034ff48083c15f562c29e40e39b3c0bb1631aab7,fixed_four,33,2,"[20, 13]",203,26,79,False,95,53,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",128584,125250,131708,,,
test,test-200003-33-unequal_runs,unequal_runs,200003,083ad65a58c3f666cf663ec0034ff48083c15f562c29e40e39b3c0bb1631aab7,runs_count,33,2,"[20, 13]",65,32,60,False,,28,33,"[20, 13]",201834,194125,238250,110709,1750,77791
test,test-200003-33-unequal_runs,unequal_runs,200003,083ad65a58c3f666cf663ec0034ff48083c15f562c29e40e39b3c0bb1631aab7,runs_length,33,2,"[20, 13]",65,32,60,False,,28,33,"[20, 13]",211542,204417,228166,116292,3000,84708
test,test-300007-257-perturbed,perturbed,300007,b619da469c86071938689c9bdb41b5e172d2084b35fd926ac6ed778279bdb557,merge,257,19,"[5, 4, 25, 2, 4, 4, 3, 29, 29, 26, 8, 10, 6, 10, 24, 12, 19, 32, 5]",2313,0,1448,True,2313,1448,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",12530958,12351000,12817000,,,
test,test-300007-257-perturbed,perturbed,300007,b619da469c86071938689c9bdb41b5e172d2084b35fd926ac6ed778279bdb557,hybrid_8,257,19,"[5, 4, 25, 2, 4, 4, 3, 29, 29, 26, 8, 10, 6, 10, 24, 12, 19, 32, 5]",2178,0,1325,True,2178,1325,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",11906542,11868125,12431500,,,
test,test-300007-257-perturbed,perturbed,300007,b619da469c86071938689c9bdb41b5e172d2084b35fd926ac6ed778279bdb557,fixed_two,257,19,"[5, 4, 25, 2, 4, 4, 3, 29, 29, 26, 8, 10, 6, 10, 24, 12, 19, 32, 5]",2440,8,1456,False,512,1448,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",12395708,12100166,12781042,,,
test,test-300007-257-perturbed,perturbed,300007,b619da469c86071938689c9bdb41b5e172d2084b35fd926ac6ed778279bdb557,fixed_three,257,19,"[5, 4, 25, 2, 4, 4, 3, 29, 29, 26, 8, 10, 6, 10, 24, 12, 19, 32, 5]",2482,43,1397,False,683,1354,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",11771041,11580417,12075167,,,
test,test-300007-257-perturbed,perturbed,300007,b619da469c86071938689c9bdb41b5e172d2084b35fd926ac6ed778279bdb557,fixed_four,257,19,"[5, 4, 25, 2, 4, 4, 3, 29, 29, 26, 8, 10, 6, 10, 24, 12, 19, 32, 5]",2374,29,1477,False,767,1448,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",12505625,12166583,12866333,,,
test,test-300007-257-perturbed,perturbed,300007,b619da469c86071938689c9bdb41b5e172d2084b35fd926ac6ed778279bdb557,runs_count,257,19,"[5, 4, 25, 2, 4, 4, 3, 29, 29, 26, 8, 10, 6, 10, 24, 12, 19, 32, 5]",1541,256,1160,False,,904,1139,"[[[[5, 4], [25, 2]], [[4, 4], [3, [29, 29]]]], [[[26, 8], [10, [6, 10]]], [[24, 12], [19, [32, 5]]]]]",18096000,17755125,18622208,6835625,30250,11138667
test,test-300007-257-perturbed,perturbed,300007,b619da469c86071938689c9bdb41b5e172d2084b35fd926ac6ed778279bdb557,runs_length,257,19,"[5, 4, 25, 2, 4, 4, 3, 29, 29, 26, 8, 10, 6, 10, 24, 12, 19, 32, 5]",1299,256,1133,False,,877,1043,"[[[[[5, 4], [25, 2]], [[4, [4, 3]], 29]], [29, 26]], [[[8, [10, 6]], [10, 24]], [[12, 19], [32, 5]]]]",17917583,17507125,18107708,6943750,61542,10952000
test,test-100003-97-unequal_runs,unequal_runs,100003,7d73a5d74f6dac49629eff6fc7027962b9e921f1007842b4993077c2382ada7a,merge,97,3,"[4, 38, 55]",679,0,395,True,679,395,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",1665917,1629042,1701833,,,
test,test-100003-97-unequal_runs,unequal_runs,100003,7d73a5d74f6dac49629eff6fc7027962b9e921f1007842b4993077c2382ada7a,hybrid_8,97,3,"[4, 38, 55]",634,0,366,True,634,366,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 8)""",1594875,1494042,1614875,,,
