stage,case_id,shape,seed,input_sha256,strategy,mode,n,run_count,run_lengths,plan,comparisons,check_comparisons,sort_comparisons,bound,tree_budget,conditional_applicable,conditional_bound,cost_source,median_ns,min_ns,max_ns,samples_ns
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,hybrid_8,plain,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]",hybrid_8,519,0,519,634,,True,634,proved symbolic instrumentation (not maintained),95083,82750,100250,"[89375, 95083, 82750, 96333, 100250]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,fixed_four,reference,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]",fixed_four,525,9,516,772,,False,287,measured and independently checked,2102917,1975792,2211750,"[2102917, 2098000, 1975792, 2183583, 2211750]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,fixed_four,counted,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]",fixed_four,525,9,516,772,,False,287,measured and independently checked,420333,378250,453875,"[421917, 420333, 398917, 453875, 378250]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,fixed_four,plain,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]",fixed_four,525,9,516,772,,False,287,proved symbolic instrumentation (not maintained),118042,103583,137000,"[118709, 118042, 109750, 137000, 103583]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_count,reference,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], [5, 4]], [[4, 1], [3, 1]]], [[[6, 2], [3, 3]], [[1, 2], [3, [3, 1]]]]], [[[[1, 2], [3, 4]], [[3, 2], [3, [6, 1]]]], [[[3, 2], [2, 1]], [[3, 4], [4, [3, 4]]]]]]",537,96,441,678,503,False,,measured and independently checked,2960417,2855083,3037584,"[2960417, 2961250, 2855083, 3037584, 2949166]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_count,counted,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], [5, 4]], [[4, 1], [3, 1]]], [[[6, 2], [3, 3]], [[1, 2], [3, [3, 1]]]]], [[[[1, 2], [3, 4]], [[3, 2], [3, [6, 1]]]], [[[3, 2], [2, 1]], [[3, 4], [4, [3, 4]]]]]]",537,96,441,678,503,False,,measured and independently checked,374583,360542,421125,"[374583, 388333, 360542, 363250, 421125]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_count,plain,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], [5, 4]], [[4, 1], [3, 1]]], [[[6, 2], [3, 3]], [[1, 2], [3, [3, 1]]]]], [[[[1, 2], [3, 4]], [[3, 2], [3, [6, 1]]]], [[[3, 2], [2, 1]], [[3, 4], [4, [3, 4]]]]]]",537,96,441,678,503,False,,proved symbolic instrumentation (not maintained),105917,97083,109875,"[107167, 105917, 97166, 97083, 109875]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_count,staged_reference,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], [5, 4]], [[4, 1], [3, 1]]], [[[6, 2], [3, 3]], [[1, 2], [3, [3, 1]]]]], [[[[1, 2], [3, 4]], [[3, 2], [3, [6, 1]]]], [[[3, 2], [2, 1]], [[3, 4], [4, [3, 4]]]]]]",537,96,441,678,503,False,,measured and independently checked,2927333,2860625,3013042,"[2892667, 2940167, 2927333, 2860625, 3013042]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_count,scan_only,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], [5, 4]], [[4, 1], [3, 1]]], [[[6, 2], [3, 3]], [[1, 2], [3, [3, 1]]]]], [[[[1, 2], [3, 4]], [[3, 2], [3, [6, 1]]]], [[[3, 2], [2, 1]], [[3, 4], [4, [3, 4]]]]]]",537,96,441,678,503,False,,measured and independently checked,1986250,1851958,2134125,"[2035333, 1986250, 1851958, 1926584, 2134125]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_count,merge_only,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], [5, 4]], [[4, 1], [3, 1]]], [[[6, 2], [3, 3]], [[1, 2], [3, [3, 1]]]]], [[[[1, 2], [3, 4]], [[3, 2], [3, [6, 1]]]], [[[3, 2], [2, 1]], [[3, 4], [4, [3, 4]]]]]]",537,96,441,678,503,False,,measured and independently checked,1256875,1204167,1362041,"[1252583, 1256875, 1263208, 1204167, 1362041]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_count,staged_direct,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], [5, 4]], [[4, 1], [3, 1]]], [[[6, 2], [3, 3]], [[1, 2], [3, [3, 1]]]]], [[[[1, 2], [3, 4]], [[3, 2], [3, [6, 1]]]], [[[3, 2], [2, 1]], [[3, 4], [4, [3, 4]]]]]]",537,96,441,678,503,False,,measured and independently checked,369792,361833,436166,"[361833, 369209, 369792, 436166, 387042]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_length,reference,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], 5], [[4, 4], [[1, 3], 1]]], [[6, [[2, 3], 3]], [[[1, 2], 3], [[3, 1], [1, 2]]]]], [[[[3, 4], [3, 2]], [[3, 6], [1, 3]]], [[[2, [2, 1]], [3, 4]], [[4, 3], 4]]]]",526,96,430,588,492,False,,measured and independently checked,2956458,2932750,3128541,"[2973083, 2936834, 2932750, 2956458, 3128541]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_length,counted,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], 5], [[4, 4], [[1, 3], 1]]], [[6, [[2, 3], 3]], [[[1, 2], 3], [[3, 1], [1, 2]]]]], [[[[3, 4], [3, 2]], [[3, 6], [1, 3]]], [[[2, [2, 1]], [3, 4]], [[4, 3], 4]]]]",526,96,430,588,492,False,,measured and independently checked,426209,407667,433584,"[433584, 426209, 426416, 421583, 407667]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_length,plain,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], 5], [[4, 4], [[1, 3], 1]]], [[6, [[2, 3], 3]], [[[1, 2], 3], [[3, 1], [1, 2]]]]], [[[[3, 4], [3, 2]], [[3, 6], [1, 3]]], [[[2, [2, 1]], [3, 4]], [[4, 3], 4]]]]",526,96,430,588,492,False,,proved symbolic instrumentation (not maintained),158500,153459,161916,"[161916, 158667, 157292, 158500, 153459]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_length,staged_reference,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], 5], [[4, 4], [[1, 3], 1]]], [[6, [[2, 3], 3]], [[[1, 2], 3], [[3, 1], [1, 2]]]]], [[[[3, 4], [3, 2]], [[3, 6], [1, 3]]], [[[2, [2, 1]], [3, 4]], [[4, 3], 4]]]]",526,96,430,588,492,False,,measured and independently checked,2898166,2879208,2995584,"[2995584, 2896250, 2898166, 2942125, 2879208]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_length,scan_only,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], 5], [[4, 4], [[1, 3], 1]]], [[6, [[2, 3], 3]], [[[1, 2], 3], [[3, 1], [1, 2]]]]], [[[[3, 4], [3, 2]], [[3, 6], [1, 3]]], [[[2, [2, 1]], [3, 4]], [[4, 3], 4]]]]",526,96,430,588,492,False,,measured and independently checked,2020875,1999833,2177125,"[2081542, 2007083, 2020875, 2177125, 1999833]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_length,merge_only,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], 5], [[4, 4], [[1, 3], 1]]], [[6, [[2, 3], 3]], [[[1, 2], 3], [[3, 1], [1, 2]]]]], [[[[3, 4], [3, 2]], [[3, 6], [1, 3]]], [[[2, [2, 1]], [3, 4]], [[4, 3], 4]]]]",526,96,430,588,492,False,,measured and independently checked,1354666,1311667,1514625,"[1354666, 1320166, 1311667, 1514625, 1407541]"
paired,test-200003-97-short_runs,short_runs,200003,69456ac97daa154161487bd91acafd61302a25c82d23930ccc72678d27485705,runs_length,staged_direct,97,35,"[2, 2, 5, 4, 4, 1, 3, 1, 6, 2, 3, 3, 1, 2, 3, 3, 1, 1, 2, 3, 4, 3, 2, 3, 6, 1, 3, 2, 2, 1, 3, 4, 4, 3, 4]","[[[[[2, 2], 5], [[4, 4], [[1, 3], 1]]], [[6, [[2, 3], 3]], [[[1, 2], 3], [[3, 1], [1, 2]]]]], [[[[3, 4], [3, 2]], [[3, 6], [1, 3]]], [[[2, [2, 1]], [3, 4]], [[4, 3], 4]]]]",526,96,430,588,492,False,,measured and independently checked,423250,416958,448584,"[432708, 423250, 421792, 416958, 448584]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,merge,reference,33,3,"[12, 12, 9]",merge,109,0,109,198,,True,198,measured and independently checked,242667,237458,357833,"[237875, 237458, 242667, 256042, 357833]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,merge,counted,33,3,"[12, 12, 9]",merge,109,0,109,198,,True,198,measured and independently checked,101834,97750,105333,"[98208, 97750, 105333, 101834, 103791]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,merge,plain,33,3,"[12, 12, 9]",merge,109,0,109,198,,True,198,proved symbolic instrumentation (not maintained),30500,29959,40000,"[30500, 30333, 40000, 32125, 29959]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,hybrid_8,reference,33,3,"[12, 12, 9]",hybrid_8,107,0,107,175,,True,175,measured and independently checked,230708,214500,254792,"[229291, 230708, 254792, 241625, 214500]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,hybrid_8,counted,33,3,"[12, 12, 9]",hybrid_8,107,0,107,175,,True,175,measured and independently checked,74167,71250,82458,"[74167, 73542, 82458, 80625, 71250]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,hybrid_8,plain,33,3,"[12, 12, 9]",hybrid_8,107,0,107,175,,True,175,proved symbolic instrumentation (not maintained),20917,20125,24917,"[20917, 20334, 24917, 23166, 20125]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,fixed_four,reference,33,3,"[12, 12, 9]",fixed_four,98,26,72,203,,False,95,measured and independently checked,204625,189375,219667,"[204625, 204375, 219667, 209833, 189375]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,fixed_four,counted,33,3,"[12, 12, 9]",fixed_four,98,26,72,203,,False,95,measured and independently checked,69333,67292,79375,"[69333, 69000, 79375, 67292, 73708]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,fixed_four,plain,33,3,"[12, 12, 9]",fixed_four,98,26,72,203,,False,95,proved symbolic instrumentation (not maintained),21292,19834,23667,"[20208, 19834, 23667, 22917, 21292]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_count,reference,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,98,54,False,,measured and independently checked,273750,270833,292042,"[272542, 273750, 292042, 270833, 280208]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_count,counted,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,98,54,False,,measured and independently checked,59875,58666,65625,"[59875, 58666, 65625, 60792, 59083]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_count,plain,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,98,54,False,,proved symbolic instrumentation (not maintained),16834,16125,23459,"[16834, 16708, 23459, 19041, 16125]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_count,staged_reference,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,98,54,False,,measured and independently checked,266958,265334,305250,"[266833, 266958, 305250, 285541, 265334]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_count,scan_only,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,98,54,False,,measured and independently checked,180875,177500,192625,"[177500, 178750, 192625, 186417, 180875]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_count,merge_only,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,98,54,False,,measured and independently checked,148208,145792,157833,"[145792, 148208, 157833, 155459, 146000]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_count,staged_direct,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,98,54,False,,measured and independently checked,59250,58041,62042,"[58250, 59250, 58041, 62042, 59958]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_length,reference,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,86,54,False,,measured and independently checked,277000,275792,289666,"[276000, 277000, 275792, 289666, 280750]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_length,counted,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,86,54,False,,measured and independently checked,62125,58083,66042,"[58083, 61209, 62125, 66042, 62125]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_length,plain,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,86,54,False,,proved symbolic instrumentation (not maintained),19500,19250,24167,"[19542, 19500, 19250, 24167, 19458]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_length,staged_reference,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,86,54,False,,measured and independently checked,280625,271292,367916,"[271292, 274500, 367916, 284500, 280625]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_length,scan_only,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,86,54,False,,measured and independently checked,186625,178084,190792,"[178084, 181500, 190792, 190458, 186625]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_length,merge_only,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,86,54,False,,measured and independently checked,155750,151542,161125,"[151542, 152250, 155750, 161125, 157083]"
paired,test-100003-33-long_runs,long_runs,100003,2114ee0c10d996223394702e19c3d89032af9d1301e5b23698043cbb8cb956fe,runs_length,staged_direct,33,3,"[12, 12, 9]","[12, [12, 9]]",84,32,52,86,54,False,,measured and independently checked,69791,61209,72667,"[61209, 63250, 72667, 69791, 72084]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,merge,reference,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]",merge,1584,0,1584,2313,,True,2313,measured and independently checked,13782250,13588792,14202834,"[13846292, 13588792, 13782250, 14202834, 13709125]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,merge,counted,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]",merge,1584,0,1584,2313,,True,2313,measured and independently checked,1243708,1201500,1297292,"[1206209, 1201500, 1264167, 1297292, 1243708]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,merge,plain,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]",merge,1584,0,1584,2313,,True,2313,proved symbolic instrumentation (not maintained),344459,335125,359750,"[339708, 335125, 344459, 359750, 348750]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,hybrid_8,reference,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]",hybrid_8,1582,0,1582,2178,,True,2178,measured and independently checked,13638542,13509250,14111875,"[14111875, 13509250, 13638542, 13805042, 13561750]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,hybrid_8,counted,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]",hybrid_8,1582,0,1582,2178,,True,2178,measured and independently checked,1058208,1021167,1088042,"[1088042, 1058000, 1058208, 1021167, 1063917]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,hybrid_8,plain,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]",hybrid_8,1582,0,1582,2178,,True,2178,proved symbolic instrumentation (not maintained),262166,256292,292292,"[292292, 262166, 256625, 265667, 256292]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,fixed_four,reference,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]",fixed_four,1626,42,1584,2374,,False,767,measured and independently checked,13483750,13421209,13738250,"[13483750, 13738250, 13735542, 13421209, 13423208]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,fixed_four,counted,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]",fixed_four,1626,42,1584,2374,,False,767,measured and independently checked,1272042,1234791,1284375,"[1242875, 1272042, 1280125, 1234791, 1284375]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,fixed_four,plain,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]",fixed_four,1626,42,1584,2374,,False,767,proved symbolic instrumentation (not maintained),352833,341833,426583,"[341833, 357583, 349792, 352833, 426583]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,runs_count,reference,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]","[[[[6, [2, 11]], [2, [31, 26]]], [[12, [2, 6]], [[15, 3], [10, 10]]]], [[[4, [12, 8]], [[6, 3], [1, 7]]], [[1, [5, 23]], [[2, 14], [14, 21]]]]]",1405,256,1149,1541,1260,False,,measured and independently checked,20197375,19847792,20681625,"[20681625, 20197375, 20174709, 19847792, 20265417]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,runs_count,counted,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]","[[[[6, [2, 11]], [2, [31, 26]]], [[12, [2, 6]], [[15, 3], [10, 10]]]], [[[4, [12, 8]], [[6, 3], [1, 7]]], [[1, [5, 23]], [[2, 14], [14, 21]]]]]",1405,256,1149,1541,1260,False,,measured and independently checked,936959,923167,976959,"[946583, 930875, 923167, 936959, 976959]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,runs_count,plain,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]","[[[[6, [2, 11]], [2, [31, 26]]], [[12, [2, 6]], [[15, 3], [10, 10]]]], [[[4, [12, 8]], [[6, 3], [1, 7]]], [[1, [5, 23]], [[2, 14], [14, 21]]]]]",1405,256,1149,1541,1260,False,,proved symbolic instrumentation (not maintained),234375,230750,240750,"[240750, 234375, 232667, 238000, 230750]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,runs_count,staged_reference,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]","[[[[6, [2, 11]], [2, [31, 26]]], [[12, [2, 6]], [[15, 3], [10, 10]]]], [[[4, [12, 8]], [[6, 3], [1, 7]]], [[1, [5, 23]], [[2, 14], [14, 21]]]]]",1405,256,1149,1541,1260,False,,measured and independently checked,20074750,19889167,20269542,"[20269542, 20057416, 20210042, 20074750, 19889167]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,runs_count,scan_only,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]","[[[[6, [2, 11]], [2, [31, 26]]], [[12, [2, 6]], [[15, 3], [10, 10]]]], [[[4, [12, 8]], [[6, 3], [1, 7]]], [[1, [5, 23]], [[2, 14], [14, 21]]]]]",1405,256,1149,1541,1260,False,,measured and independently checked,13325292,13224583,13461542,"[13325292, 13406458, 13224583, 13461542, 13265709]"
paired,test-300007-257-random_boundaries,random_boundaries,300007,bf4da213bb439123034f21fff9b6b0b9f175b05dd3d10278e32d9d2eaf23483a,runs_count,merge_only,257,27,"[6, 2, 11, 2, 31, 26, 12, 2, 6, 15, 3, 10, 10, 4, 12, 8, 6, 3, 1, 7, 1, 5, 23, 2, 14, 14, 21]","[[[[6, [2, 11]], [2, [31, 26]]], [[12, [2, 6]], [[15, 3], [10, 10]]]], [[[4, [12, 8]], [[6, 3], [1, 7]]], [[1, [5, 23]], [[2, 14], [14, 21]]]]]",1405,256,1149,1541,1260,False,,measured and independently checked,7638292,7587000,7762208,"[7734917, 7762208, 7638292, 7597625, 7587000]"
