stage,case_id,shape,seed,input_sha256,strategy,n,run_count,run_lengths,bound,check_comparisons,comparisons,conditional_applicable,conditional_bound,merge_or_sort_comparisons,tree_budget,plan,median_ns,min_ns,max_ns,median_scan_ns,median_plan_with_consumption_ns,median_merge_only_ns
test,test-501-47-skewed_runs,skewed_runs,501,d57ea200ac1252543aa08cfc7cf267e00af191d716a425e78874c61252043838,fixed_three,47,6,"[1, 42, 1, 1, 1, 1]",311,28,133,False,123,105,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",201334,193750,212125,,,
test,test-501-47-skewed_runs,skewed_runs,501,d57ea200ac1252543aa08cfc7cf267e00af191d716a425e78874c61252043838,fixed_four,47,6,"[1, 42, 1, 1, 1, 1]",325,31,129,False,137,98,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",208375,208250,221500,,,
test,test-501-47-skewed_runs,skewed_runs,501,d57ea200ac1252543aa08cfc7cf267e00af191d716a425e78874c61252043838,runs_count,47,6,"[1, 42, 1, 1, 1, 1]",187,46,143,False,,97,139,"[[1, [42, 1]], [1, [1, 1]]]",600625,589792,612708,246417,9250,407291
test,test-501-47-skewed_runs,skewed_runs,501,d57ea200ac1252543aa08cfc7cf267e00af191d716a425e78874c61252043838,runs_length,47,6,"[1, 42, 1, 1, 1, 1]",144,46,106,False,,60,98,"[[1, 42], [[1, 1], [1, 1]]]",469375,443916,536375,245958,13458,251792
test,test-501-23-long_runs,long_runs,501,b1373e2d25589dda636b568c4e416c20f8f0038dbc54061ab931550ce680dc7f,merge,23,3,"[7, 5, 11]",115,0,69,True,115,69,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",120708,118083,121125,,,
test,test-501-23-long_runs,long_runs,501,b1373e2d25589dda636b568c4e416c20f8f0038dbc54061ab931550ce680dc7f,hybrid_4,23,3,"[7, 5, 11]",91,0,69,True,91,69,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",114167,113959,117000,,,
test,test-501-23-long_runs,long_runs,501,b1373e2d25589dda636b568c4e416c20f8f0038dbc54061ab931550ce680dc7f,fixed_two,23,3,"[7, 5, 11]",136,8,77,False,44,69,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",127500,126542,127583,,,
test,test-501-23-long_runs,long_runs,501,b1373e2d25589dda636b568c4e416c20f8f0038dbc54061ab931550ce680dc7f,fixed_three,23,3,"[7, 5, 11]",128,18,67,False,59,49,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",112250,111958,113167,,,
test,test-501-23-long_runs,long_runs,501,b1373e2d25589dda636b568c4e416c20f8f0038dbc54061ab931550ce680dc7f,fixed_four,23,3,"[7, 5, 11]",134,12,69,False,65,57,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",114625,114208,119334,,,
test,test-501-23-long_runs,long_runs,501,b1373e2d25589dda636b568c4e416c20f8f0038dbc54061ab931550ce680dc7f,runs_count,23,3,"[7, 5, 11]",68,22,55,False,,33,39,"[7, [5, 11]]",135416,134250,243416,54875,2750,62208
test,test-501-23-long_runs,long_runs,501,b1373e2d25589dda636b568c4e416c20f8f0038dbc54061ab931550ce680dc7f,runs_length,23,3,"[7, 5, 11]",57,22,55,False,,33,35,"[[7, 5], 11]",142917,141875,143333,60875,5625,74416
test,test-edge-duplicates,edge_duplicates,,f17f3cc80440533fb7782b9a678968e5225c8c0e6f881218613ea2b97cf9eeb6,merge,7,3,"[3, 3, 1]",21,0,11,True,21,11,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",15125,14791,15417,,,
test,test-edge-duplicates,edge_duplicates,,f17f3cc80440533fb7782b9a678968e5225c8c0e6f881218613ea2b97cf9eeb6,hybrid_4,7,3,"[3, 3, 1]",16,0,10,True,16,10,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",12667,12458,13792,,,
test,test-edge-duplicates,edge_duplicates,,f17f3cc80440533fb7782b9a678968e5225c8c0e6f881218613ea2b97cf9eeb6,fixed_two,7,3,"[3, 3, 1]",26,5,14,False,12,9,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",16334,16250,16583,,,
test,test-edge-duplicates,edge_duplicates,,f17f3cc80440533fb7782b9a678968e5225c8c0e6f881218613ea2b97cf9eeb6,fixed_three,7,3,"[3, 3, 1]",26,4,14,False,16,10,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",18042,17333,18792,,,
test,test-edge-duplicates,edge_duplicates,,f17f3cc80440533fb7782b9a678968e5225c8c0e6f881218613ea2b97cf9eeb6,fixed_four,7,3,"[3, 3, 1]",23,3,12,False,17,9,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",16834,15667,19958,,,
test,test-edge-duplicates,edge_duplicates,,f17f3cc80440533fb7782b9a678968e5225c8c0e6f881218613ea2b97cf9eeb6,runs_count,7,3,"[3, 3, 1]",20,6,14,False,,8,11,"[3, [3, 1]]",19792,19542,32458,7875,2250,7666
test,test-edge-duplicates,edge_duplicates,,f17f3cc80440533fb7782b9a678968e5225c8c0e6f881218613ea2b97cf9eeb6,runs_length,7,3,"[3, 3, 1]",17,6,14,False,,8,11,"[3, [3, 1]]",22458,21417,25334,8875,4959,8834
test,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,merge,9,1,[9],36,0,13,True,36,13,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",17417,17041,17750,,,
test,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,hybrid_4,9,1,[9],24,0,12,True,24,12,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",14208,14042,14416,,,
test,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,fixed_two,9,1,[9],39,7,11,True,16,4,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",10375,10292,10791,,,
test,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,fixed_three,9,1,[9],39,6,12,True,21,6,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",12834,12792,12958,,,
test,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,fixed_four,9,1,[9],35,5,13,True,23,8,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",14875,14750,15208,,,
test,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,runs_count,9,1,[9],8,8,8,False,,0,0,9,14666,14041,14667,13333,750,1417
test,test-edge-equal,edge_equal,,3602165173bea412f512db989588263c3990f5619df1c159b1cd6c152a4e938c,runs_length,9,1,[9],8,8,8,False,,0,0,9,14500,14250,14500,12542,500,1292
