case_id,family,length,strategy,median_ns
98de3c8574295046603df30d79549febc47ce52f92870b1480ba8d8dd257561a,runs,39,best_fixed,54625
98de3c8574295046603df30d79549febc47ce52f92870b1480ba8d8dd257561a,runs,39,manual_rule,73291
98de3c8574295046603df30d79549febc47ce52f92870b1480ba8d8dd257561a,runs,39,decision_tree,73459
98de3c8574295046603df30d79549febc47ce52f92870b1480ba8d8dd257561a,runs,39,tree_plan_only,55042
98de3c8574295046603df30d79549febc47ce52f92870b1480ba8d8dd257561a,runs,39,oracle,54959
f57f984f3cd05bfe0b784bdbfac70fbbd134337112eb94558cf587a72026ac07,random,23,merge,66791
f57f984f3cd05bfe0b784bdbfac70fbbd134337112eb94558cf587a72026ac07,random,23,insertion,34375
f57f984f3cd05bfe0b784bdbfac70fbbd134337112eb94558cf587a72026ac07,random,23,hybrid-1,65000
f57f984f3cd05bfe0b784bdbfac70fbbd134337112eb94558cf587a72026ac07,random,23,hybrid-8,41583
f57f984f3cd05bfe0b784bdbfac70fbbd134337112eb94558cf587a72026ac07,random,23,hybrid-24,35334
f57f984f3cd05bfe0b784bdbfac70fbbd134337112eb94558cf587a72026ac07,random,23,hybrid-64,35292
f57f984f3cd05bfe0b784bdbfac70fbbd134337112eb94558cf587a72026ac07,random,23,best_fixed,35500
f57f984f3cd05bfe0b784bdbfac70fbbd134337112eb94558cf587a72026ac07,random,23,manual_rule,47833
f57f984f3cd05bfe0b784bdbfac70fbbd134337112eb94558cf587a72026ac07,random,23,decision_tree,48375
f57f984f3cd05bfe0b784bdbfac70fbbd134337112eb94558cf587a72026ac07,random,23,tree_plan_only,35417
f57f984f3cd05bfe0b784bdbfac70fbbd134337112eb94558cf587a72026ac07,random,23,oracle,34375
289a8591f32b931dc754f09401c8333f791ecd6169e3dbea05c3f426fbb9a2ec,random,263,merge,1288333
289a8591f32b931dc754f09401c8333f791ecd6169e3dbea05c3f426fbb9a2ec,random,263,insertion,9425042
289a8591f32b931dc754f09401c8333f791ecd6169e3dbea05c3f426fbb9a2ec,random,263,hybrid-1,1263750
289a8591f32b931dc754f09401c8333f791ecd6169e3dbea05c3f426fbb9a2ec,random,263,hybrid-8,957167
289a8591f32b931dc754f09401c8333f791ecd6169e3dbea05c3f426fbb9a2ec,random,263,hybrid-24,889083
289a8591f32b931dc754f09401c8333f791ecd6169e3dbea05c3f426fbb9a2ec,random,263,hybrid-64,978958
289a8591f32b931dc754f09401c8333f791ecd6169e3dbea05c3f426fbb9a2ec,random,263,best_fixed,886958
289a8591f32b931dc754f09401c8333f791ecd6169e3dbea05c3f426fbb9a2ec,random,263,manual_rule,974625
289a8591f32b931dc754f09401c8333f791ecd6169e3dbea05c3f426fbb9a2ec,random,263,decision_tree,965625
289a8591f32b931dc754f09401c8333f791ecd6169e3dbea05c3f426fbb9a2ec,random,263,tree_plan_only,860083
289a8591f32b931dc754f09401c8333f791ecd6169e3dbea05c3f426fbb9a2ec,random,263,oracle,889083
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,merge,100166
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,insertion,158958
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,hybrid-1,98875
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,hybrid-8,66167
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,hybrid-24,91458
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,hybrid-64,157958
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,best_fixed,91709
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,manual_rule,111250
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,decision_tree,87250
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,tree_plan_only,66250
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,oracle,66167
