case_id,shape,n,check_comparisons,comparisons,conditional_upper,ready,sorting_comparisons,strategy,upper,offline_profile_ns,median_e2e_ns,min_e2e_ns,max_e2e_ns,median_check_replay_ns
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,39,64,True,39,single_merge,64,406167,60458,53209,64000,209
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,64,120,True,64,single_insertion,120,171541,118208,112708,123042,208
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,35,56,True,35,single_hybrid_4,56,79125,54292,51750,55916,167
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,29,72,True,29,single_hybrid_8,72,50750,48667,46291,49167,167
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,64,120,True,64,single_hybrid_16,120,115834,120334,120166,123042,167
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,29,72,True,29,p000_two_insertion,72,70500,48667,47958,48709,917
20261017-16-2_sorted_blocks,2_sorted_blocks,16,14,29,30,True,15,p001_two_guarded,78,60625,39500,39209,40292,9041
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,39,64,True,39,p002_merge_halves,64,69292,62125,61792,63208,916
20261017-16-2_sorted_blocks,2_sorted_blocks,16,8,47,15,False,39,p003_guarded_merge,79,73833,65750,60959,66333,3959
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,34,68,True,34,p004_prefix_insertion_merge,68,56583,55167,48125,56042,792
20261017-16-2_sorted_blocks,2_sorted_blocks,16,12,42,40,False,30,p005_three_guarded,88,77417,59042,51083,59584,8833
20261017-16-2_sorted_blocks,2_sorted_blocks,16,12,35,44,True,23,p006_four_guarded,76,73417,50125,44333,50334,10417
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,48,80,True,48,p007_mixed_hybrid,80,87833,75000,67167,75833,916
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,37,60,True,37,p028_split,60,70167,58000,54125,58500,917
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,37,60,True,37,p031_nested,60,72750,58375,56584,62166,1542
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,29,88,True,29,p098_split,88,63417,54750,50834,55167,917
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,42,62,True,42,p024_split,62,81416,66500,64375,71125,917
20261017-16-2_sorted_blocks,2_sorted_blocks,16,0,42,62,True,42,p027_nested,62,87750,64750,62792,67667,1542
20261017-16-random,random,16,0,47,64,True,47,single_merge,64,82500,72500,69292,77667,208
20261017-16-random,random,16,0,97,120,True,97,single_insertion,120,204584,199708,190000,206916,208
20261017-16-random,random,16,0,50,56,True,50,single_hybrid_4,56,92750,73250,66084,76167,209
20261017-16-random,random,16,0,58,72,True,58,single_hybrid_8,72,97000,80917,79667,88708,167
20261017-16-random,random,16,0,97,120,True,97,single_hybrid_16,120,200625,201083,194500,204917,208
20261017-16-random,random,16,0,58,72,True,58,p000_two_insertion,72,99958,88541,80250,96875,959
20261017-16-random,random,16,2,49,30,False,47,p001_two_guarded,78,86834,75750,71000,82084,2792
20261017-16-random,random,16,0,47,64,True,47,p002_merge_halves,64,84875,73208,65083,77083,917
20261017-16-random,random,16,1,48,15,False,47,p003_guarded_merge,79,79083,67917,66083,77625,1041
20261017-16-random,random,16,0,51,68,True,51,p004_prefix_insertion_merge,68,86917,79375,71000,88000,875
20261017-16-random,random,16,3,51,40,False,48,p005_three_guarded,88,88667,80709,72542,81208,4292
20261017-16-random,random,16,4,51,44,False,47,p006_four_guarded,76,94583,78291,71125,86750,6042
20261017-16-random,random,16,0,70,80,True,70,p007_mixed_hybrid,80,133250,121167,118125,122917,917
20261017-16-random,random,16,0,49,60,True,49,p028_split,60,88208,74417,67042,76833,959
20261017-16-random,random,16,0,49,60,True,49,p031_nested,60,92166,73958,67000,77209,1583
20261017-16-random,random,16,0,58,88,True,58,p098_split,88,108375,103333,96333,112083,1000
20261017-16-random,random,16,0,45,62,True,45,p024_split,62,90333,69833,62958,72625,958
20261017-16-random,random,16,0,45,62,True,45,p027_nested,62,93833,70500,64708,73125,1583
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,45,64,True,45,single_merge,64,78166,67500,62166,80125,167
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,83,120,True,83,single_insertion,120,154666,157458,147917,168042,167
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,41,56,True,41,single_hybrid_4,56,74167,60625,55041,61417,208
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,47,72,True,47,single_hybrid_8,72,80000,70125,63666,70875,208
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,83,120,True,83,single_hybrid_16,120,173958,151250,147959,170458,167
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,47,72,True,47,p000_two_insertion,72,74500,69917,63125,88584,875
20261017-16-4_sorted_blocks,4_sorted_blocks,16,8,53,30,False,45,p001_two_guarded,78,89625,70417,69208,75916,5917
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,45,64,True,45,p002_merge_halves,64,71959,62959,62750,70084,917
20261017-16-4_sorted_blocks,4_sorted_blocks,16,4,49,15,False,45,p003_guarded_merge,79,79375,70208,64542,77291,2333
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,44,68,True,44,p004_prefix_insertion_merge,68,78708,66083,61375,68667,875
20261017-16-4_sorted_blocks,4_sorted_blocks,16,9,59,40,False,50,p005_three_guarded,88,103625,78708,78084,87583,7667
20261017-16-4_sorted_blocks,4_sorted_blocks,16,12,41,44,True,29,p006_four_guarded,76,75125,53083,52583,58667,10625
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,64,80,True,64,p007_mixed_hybrid,80,125000,101042,93917,106416,917
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,43,60,True,43,p028_split,60,73458,66417,59041,66584,875
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,43,60,True,43,p031_nested,60,79834,66417,59833,67334,1541
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,47,88,True,47,p098_split,88,99917,80583,71916,82375,916
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,49,62,True,49,p024_split,62,88625,70417,67375,77500,916
20261017-16-4_sorted_blocks,4_sorted_blocks,16,0,49,62,True,49,p027_nested,62,92500,68041,67541,127792,1541
20261017-64-reverse,reverse,64,0,192,384,True,192,single_merge,384,376000,390750,366750,417541,208
20261017-64-reverse,reverse,64,0,2016,2016,True,2016,single_insertion,2016,16320292,16331833,16171542,16647667,167
20261017-64-reverse,reverse,64,0,224,352,True,224,single_hybrid_4,352,479750,425916,405708,436542,208
20261017-64-reverse,reverse,64,0,320,416,True,320,single_hybrid_8,416,628583,614708,594500,619875,167
20261017-64-reverse,reverse,64,0,544,608,True,544,single_hybrid_16,608,1394625,1363458,1280000,1380959,167
20261017-64-reverse,reverse,64,0,1024,1056,True,1024,p000_two_insertion,1056,4329250,4284209,4173542,4341750,1125
20261017-64-reverse,reverse,64,2,194,126,False,192,p001_two_guarded,446,426541,387958,361833,400250,2792
20261017-64-reverse,reverse,64,0,192,384,True,192,p002_merge_halves,384,393333,383917,383666,384209,1125
20261017-64-reverse,reverse,64,1,193,63,False,192,p003_guarded_merge,447,394584,388000,381667,392666,917
20261017-64-reverse,reverse,64,0,256,428,True,256,p004_prefix_insertion_merge,428,718291,707333,691667,712209,834
20261017-64-reverse,reverse,64,3,229,168,False,226,p005_three_guarded,488,534875,524125,515916,534542,4292
20261017-64-reverse,reverse,64,4,196,188,False,192,p006_four_guarded,444,406250,391459,385834,398750,6042
20261017-64-reverse,reverse,64,0,350,441,True,350,p007_mixed_hybrid,441,839292,794250,777792,799667,1042
20261017-64-reverse,reverse,64,0,208,368,True,208,p028_split,368,435375,405500,386917,438250,1166
20261017-64-reverse,reverse,64,0,208,368,True,208,p031_nested,368,444625,396458,387667,422041,1917
20261017-64-reverse,reverse,64,0,257,376,True,257,p098_split,376,663333,600500,554792,624750,875
20261017-64-reverse,reverse,64,0,204,378,True,204,p024_split,378,440208,372792,347375,381166,1209
20261017-64-reverse,reverse,64,0,204,378,True,204,p027_nested,378,436958,379542,343958,383166,1875
20261017-16-sorted,sorted,16,0,32,64,True,32,single_merge,64,52583,42459,38333,43042,208
20261017-16-sorted,sorted,16,0,15,120,True,15,single_insertion,120,35291,28625,25750,28875,167
20261017-16-sorted,sorted,16,0,28,56,True,28,single_hybrid_4,56,51542,34542,31000,34833,208
20261017-16-sorted,sorted,16,0,22,72,True,22,single_hybrid_8,72,38750,29459,26334,29750,167
20261017-16-sorted,sorted,16,0,15,120,True,15,single_hybrid_16,120,33833,28708,25792,29042,167
20261017-16-sorted,sorted,16,0,22,72,True,22,p000_two_insertion,72,36917,26959,26625,32375,958
20261017-16-sorted,sorted,16,14,22,30,True,8,p001_two_guarded,78,38583,21458,19500,22166,9375
20261017-16-sorted,sorted,16,0,32,64,True,32,p002_merge_halves,64,56584,43167,38875,43667,1000
20261017-16-sorted,sorted,16,15,15,15,True,0,p003_guarded_merge,79,21625,9291,8416,9416,7416
20261017-16-sorted,sorted,16,0,27,68,True,27,p004_prefix_insertion_merge,68,43875,35708,33042,36791,875
20261017-16-sorted,sorted,16,13,23,40,True,10,p005_three_guarded,88,46792,21334,21292,23834,9625
20261017-16-sorted,sorted,16,12,28,44,True,16,p006_four_guarded,76,56542,28958,28208,31667,10791
20261017-16-sorted,sorted,16,0,20,80,True,20,p007_mixed_hybrid,80,42875,28666,25750,28833,917
20261017-16-sorted,sorted,16,0,30,60,True,30,p028_split,60,52875,39083,35291,39792,917
20261017-16-sorted,sorted,16,0,30,60,True,30,p031_nested,60,56250,39459,35959,40125,1583
20261017-16-sorted,sorted,16,0,22,88,True,22,p098_split,88,47208,33917,31250,35041,834
20261017-16-sorted,sorted,16,0,32,62,True,32,p024_split,62,57750,44375,40000,44625,917
20261017-16-sorted,sorted,16,0,32,62,True,32,p027_nested,62,62250,45125,40459,45333,1541
20260906-32-reverse,reverse,32,0,84,160,True,84,single_merge,160,140167,133916,130167,135000,208
20260906-32-reverse,reverse,32,0,496,496,True,496,single_insertion,496,2017125,2028125,2006042,2037333,208
20260906-32-reverse,reverse,32,0,97,144,True,97,single_hybrid_4,144,173500,144541,136208,152875,208
20260906-32-reverse,reverse,32,0,145,176,True,145,single_hybrid_8,176,243542,228292,227583,234917,208
20260906-32-reverse,reverse,32,0,256,272,True,256,single_hybrid_16,272,592542,581500,580500,595333,167
20260906-32-reverse,reverse,32,0,256,272,True,256,p000_two_insertion,272,596584,582083,578166,589000,1042
20260906-32-reverse,reverse,32,2,86,62,False,84,p001_two_guarded,190,141542,135292,133084,140667,2834
20260906-32-reverse,reverse,32,0,84,160,True,84,p002_merge_halves,160,142167,132875,128000,134333,1042
20260906-32-reverse,reverse,32,1,85,31,False,84,p003_guarded_merge,191,139333,135042,134709,135708,1000
20260906-32-reverse,reverse,32,0,113,180,True,113,p004_prefix_insertion_merge,180,212583,202584,197625,203417,875
20260906-32-reverse,reverse,32,3,101,83,False,98,p005_three_guarded,211,188625,175667,169125,178541,4459
20260906-32-reverse,reverse,32,4,88,92,False,84,p006_four_guarded,188,157417,140458,134417,140917,6125
20260906-32-reverse,reverse,32,0,163,192,True,163,p007_mixed_hybrid,192,330625,306084,303542,310959,1000
20260906-32-reverse,reverse,32,0,91,152,True,91,p028_split,152,160167,139459,134208,140375,1042
20260906-32-reverse,reverse,32,0,91,152,True,91,p031_nested,152,166292,140250,135083,141750,1750
20260906-32-reverse,reverse,32,0,121,160,True,121,p098_split,160,212583,188958,188167,189542,916
20260906-32-reverse,reverse,32,0,87,157,True,87,p024_split,157,164459,131958,126500,132791,1042
20260906-32-reverse,reverse,32,0,87,157,True,87,p027_nested,157,163792,133333,130083,133583,1708
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,596,896,True,596,single_merge,896,3114208,3084041,3007833,3271167,209
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,2402,8128,True,2402,single_insertion,8128,31084208,31002166,30592292,31642291,208
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,568,832,True,568,single_hybrid_4,832,3090125,2986333,2930958,3100708,167
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,535,960,True,535,single_hybrid_8,960,2976458,2947292,2768291,3092208,167
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,558,1344,True,558,single_hybrid_16,1344,3116916,3116541,3103167,3273291,167
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,1519,4160,True,1519,p000_two_insertion,4160,10568334,10800083,10431958,11087792,1708
20261017-128-3_sorted_blocks,3_sorted_blocks,128,63,659,254,False,596,p001_two_guarded,1022,3131667,3160083,3085459,3327583,38875
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,596,896,True,596,p002_merge_halves,896,3039500,3079333,3048625,3191042,2333
20261017-128-3_sorted_blocks,3_sorted_blocks,128,42,638,127,False,596,p003_guarded_merge,1023,3080875,3107583,3062209,3162083,19750
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,584,996,True,584,p004_prefix_insertion_merge,996,2927750,2921792,2914250,2968875,1375
20261017-128-3_sorted_blocks,3_sorted_blocks,128,125,337,339,True,212,p005_three_guarded,1107,2559125,2485834,2431583,2532666,76541
20261017-128-3_sorted_blocks,3_sorted_blocks,128,93,529,380,False,436,p006_four_guarded,1020,2894292,2851167,2754875,3009375,65125
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,479,1010,True,479,p007_mixed_hybrid,1010,2997084,2988333,2807166,3028500,2333
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,583,864,True,583,p028_split,864,3073333,3042209,2999375,3252000,1875
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,583,864,True,583,p031_nested,864,3069541,3044792,3019375,3220333,2833
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,531,904,True,531,p098_split,904,2596166,2562125,2462709,2754000,1041
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,531,885,True,531,p024_split,885,2934459,2980083,2950458,3146500,1792
20261017-128-3_sorted_blocks,3_sorted_blocks,128,0,531,885,True,531,p027_nested,885,3054750,2984166,2962083,3098250,2750
20261017-64-random,random,64,0,305,384,True,305,single_merge,384,943375,916875,907541,944042,208
20261017-64-random,random,64,0,1123,2016,True,1123,single_insertion,2016,7683375,7781708,7508666,7942417,208
20261017-64-random,random,64,0,304,352,True,304,single_hybrid_4,352,911167,894458,857250,936459,208
20261017-64-random,random,64,0,312,416,True,312,single_hybrid_8,416,919959,916125,877541,929000,208
20261017-64-random,random,64,0,382,608,True,382,single_hybrid_16,608,1186875,1163375,1152833,1177583,208
20261017-64-random,random,64,0,599,1056,True,599,p000_two_insertion,1056,2343833,2330750,2287291,2391667,1333
20261017-64-random,random,64,6,311,126,False,305,p001_two_guarded,446,927250,926375,907500,934583,5125
20261017-64-random,random,64,0,305,384,True,305,p002_merge_halves,384,917667,919041,907125,946375,1417
20261017-64-random,random,64,2,307,63,False,305,p003_guarded_merge,447,936500,911167,866708,916292,1500
20261017-64-random,random,64,0,336,428,True,336,p004_prefix_insertion_merge,428,1081584,1170084,1114958,1186792,1041
20261017-64-random,random,64,8,318,168,False,310,p005_three_guarded,488,918000,985250,958208,1008375,7625
20261017-64-random,random,64,11,316,188,False,305,p006_four_guarded,444,889458,922583,840458,942375,10917
20261017-64-random,random,64,0,330,441,True,330,p007_mixed_hybrid,441,1032708,1021791,983167,1035500,1292
20261017-64-random,random,64,0,302,368,True,302,p028_split,368,893916,903292,880625,919208,1416
20261017-64-random,random,64,0,302,368,True,302,p031_nested,368,914750,894250,879833,912083,2167
20261017-64-random,random,64,0,320,376,True,320,p098_split,376,1087292,1038000,1023000,1062625,1041
20261017-64-random,random,64,0,308,378,True,308,p024_split,378,1013625,956875,950917,968084,1416
20261017-64-random,random,64,0,308,378,True,308,p027_nested,378,1028375,961792,951166,974667,2166
20261017-128-duplicates,duplicates,128,0,688,896,True,688,single_merge,896,3078792,3052834,2977333,3083333,208
20261017-128-duplicates,duplicates,128,0,3046,8128,True,3046,single_insertion,8128,40870750,40195708,40160083,40648834,167
20261017-128-duplicates,duplicates,128,0,682,832,True,682,single_hybrid_4,832,3210125,2999250,2813375,3224958,209
20261017-128-duplicates,duplicates,128,0,699,960,True,699,single_hybrid_8,960,3175375,3122750,2984375,3260167,167
20261017-128-duplicates,duplicates,128,0,770,1344,True,770,single_hybrid_16,1344,3578333,3463792,3375000,3638167,167
20261017-128-duplicates,duplicates,128,0,1724,4160,True,1724,p000_two_insertion,4160,12374208,12714209,12343458,13097125,1708
20261017-128-duplicates,duplicates,128,8,696,254,False,688,p001_two_guarded,1022,3108167,3151833,3064583,3238834,6584
20261017-128-duplicates,duplicates,128,0,688,896,True,688,p002_merge_halves,896,2946167,3134916,3046459,3189166,1708
20261017-128-duplicates,duplicates,128,3,691,127,False,688,p003_guarded_merge,1023,3073667,3142125,2922958,3187875,1958
20261017-128-duplicates,duplicates,128,0,776,996,True,776,p004_prefix_insertion_merge,996,4116791,4029917,3889583,4266584,1041
20261017-128-duplicates,duplicates,128,8,708,339,False,700,p005_three_guarded,1107,3246625,3165708,3039042,3595208,8292
20261017-128-duplicates,duplicates,128,14,702,380,False,688,p006_four_guarded,1020,3142417,3062916,2918750,3138666,13584
20261017-128-duplicates,duplicates,128,0,758,1010,True,758,p007_mixed_hybrid,1010,3452417,3317958,3245042,3327584,1583
20261017-128-duplicates,duplicates,128,0,689,864,True,689,p028_split,864,3143208,3043917,2875875,3110375,1666
20261017-128-duplicates,duplicates,128,0,689,864,True,689,p031_nested,864,3055084,3043041,2956416,3056625,2792
20261017-128-duplicates,duplicates,128,0,740,904,True,740,p098_split,904,3711166,3677209,3442833,3703583,1042
20261017-128-duplicates,duplicates,128,0,707,885,True,707,p024_split,885,3466166,3326542,3231584,3358000,1750
20261017-128-duplicates,duplicates,128,0,707,885,True,707,p027_nested,885,3273208,3318875,3243833,3336834,2666
20261017-64-sorted,sorted,64,0,192,384,True,192,single_merge,384,394292,382500,379709,387708,208
20261017-64-sorted,sorted,64,0,63,2016,True,63,single_insertion,2016,421666,409833,402125,418625,208
20261017-64-sorted,sorted,64,0,176,352,True,176,single_hybrid_4,352,403500,351750,345291,377542,209
20261017-64-sorted,sorted,64,0,152,416,True,152,single_hybrid_8,416,346542,319458,314458,326416,208
20261017-64-sorted,sorted,64,0,124,608,True,124,single_hybrid_16,608,321208,304125,300458,324333,167
20261017-64-sorted,sorted,64,0,94,1056,True,94,p000_two_insertion,1056,336959,326917,324125,328958,1291
20261017-64-sorted,sorted,64,62,94,126,True,32,p001_two_guarded,446,213333,153583,151750,166167,36083
20261017-64-sorted,sorted,64,0,192,384,True,192,p002_merge_halves,384,400542,388291,384458,390792,1584
20261017-64-sorted,sorted,64,63,63,63,True,0,p003_guarded_merge,447,78083,35875,32166,36125,29291
20261017-64-sorted,sorted,64,0,171,428,True,171,p004_prefix_insertion_merge,428,361958,350667,339834,356750,1250
20261017-64-sorted,sorted,64,61,103,168,True,42,p005_three_guarded,488,213167,154583,151583,155667,38291
20261017-64-sorted,sorted,64,60,124,188,True,64,p006_four_guarded,444,302750,223667,218042,230042,42209
20261017-64-sorted,sorted,64,0,144,441,True,144,p007_mixed_hybrid,441,320000,281334,275333,285000,1458
20261017-64-sorted,sorted,64,0,184,368,True,184,p028_split,368,404083,367542,358959,370667,1375
20261017-64-sorted,sorted,64,0,184,368,True,184,p031_nested,368,404958,368833,364708,373334,2167
20261017-64-sorted,sorted,64,0,166,376,True,166,p098_split,376,378292,314334,308584,319042,1000
20261017-64-sorted,sorted,64,0,192,378,True,192,p024_split,378,510500,453833,448292,465625,1375
20261017-64-sorted,sorted,64,0,192,378,True,192,p027_nested,378,516834,449375,445042,451125,2083
20260906-32-duplicates,duplicates,32,0,121,160,True,121,single_merge,160,254458,257917,233583,262292,208
20260906-32-duplicates,duplicates,32,0,176,496,True,176,single_insertion,496,563041,636583,614417,639042,209
20260906-32-duplicates,duplicates,32,0,121,144,True,121,single_hybrid_4,144,256875,243334,227125,248417,208
20260906-32-duplicates,duplicates,32,0,123,176,True,123,single_hybrid_8,176,271000,256584,239167,259542,208
20260906-32-duplicates,duplicates,32,0,137,272,True,137,single_hybrid_16,272,309167,331084,315792,432833,208
20260906-32-duplicates,duplicates,32,0,137,272,True,137,p000_two_insertion,272,314875,336292,319084,932417,1125
20260906-32-duplicates,duplicates,32,5,126,62,False,121,p001_two_guarded,190,259250,262250,234125,883416,4584
20260906-32-duplicates,duplicates,32,0,121,160,True,121,p002_merge_halves,160,239292,265625,249000,332917,1083
20260906-32-duplicates,duplicates,32,2,123,31,False,121,p003_guarded_merge,191,254125,248458,233250,265458,1541
20260906-32-duplicates,duplicates,32,0,122,180,True,122,p004_prefix_insertion_merge,180,251917,260500,240500,271250,917
20260906-32-duplicates,duplicates,32,4,128,83,False,124,p005_three_guarded,211,277500,243875,237625,270625,5167
20260906-32-duplicates,duplicates,32,14,135,92,False,121,p006_four_guarded,188,272667,263625,239125,283375,12500
20260906-32-duplicates,duplicates,32,0,139,192,True,139,p007_mixed_hybrid,192,307958,277792,269000,298083,1042
20260906-32-duplicates,duplicates,32,0,121,152,True,121,p028_split,152,249459,250083,241000,254750,1167
20260906-32-duplicates,duplicates,32,0,121,152,True,121,p031_nested,152,263209,239958,233167,254791,1875
20260906-32-duplicates,duplicates,32,0,121,160,True,121,p098_split,160,260708,251292,239042,254750,1000
20260906-32-duplicates,duplicates,32,0,125,157,True,125,p024_split,157,281042,257333,245834,269250,1125
20260906-32-duplicates,duplicates,32,0,125,157,True,125,p027_nested,157,293917,265208,248667,274959,1875
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,92,160,True,92,single_merge,160,207625,181500,163250,182625,208
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,140,496,True,140,single_insertion,496,444417,439792,435042,459125,209
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,84,144,True,84,single_hybrid_4,144,194834,163250,158417,192542,208
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,72,176,True,72,single_hybrid_8,176,163208,147666,136541,150584,208
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,58,272,True,58,single_hybrid_16,272,154084,145541,131083,146667,166
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,58,272,True,58,p000_two_insertion,272,162667,146000,134584,146250,1042
20260906-32-2_sorted_blocks,2_sorted_blocks,32,30,58,62,True,28,p001_two_guarded,190,145875,106791,101417,113167,18375
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,92,160,True,92,p002_merge_halves,160,189708,176708,168000,182459,1166
20260906-32-2_sorted_blocks,2_sorted_blocks,32,16,108,31,False,92,p003_guarded_merge,191,201583,189583,185917,190166,7958
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,87,180,True,87,p004_prefix_insertion_merge,180,168125,159208,145625,162250,917
20260906-32-2_sorted_blocks,2_sorted_blocks,32,25,86,83,False,61,p005_three_guarded,211,173667,141125,132333,147833,16875
20260906-32-2_sorted_blocks,2_sorted_blocks,32,28,72,92,True,44,p006_four_guarded,188,179584,132958,124333,134459,22041
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,100,192,True,100,p007_mixed_hybrid,192,208666,186084,177833,189125,1084
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,88,152,True,88,p028_split,152,191292,173291,168916,192542,1042
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,88,152,True,88,p031_nested,152,197083,174291,166583,209084,1708
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,78,160,True,78,p098_split,160,193375,156834,149125,160042,917
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,100,157,True,100,p024_split,157,234083,203125,192500,209583,1041
20260906-32-2_sorted_blocks,2_sorted_blocks,32,0,100,157,True,100,p027_nested,157,245334,203000,183875,209792,1708
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,45,64,True,45,single_merge,64,71917,69583,61875,69625,208
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,60,120,True,60,single_insertion,120,116125,110000,104042,113875,208
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,45,56,True,45,single_hybrid_4,56,81875,65542,58875,66458,208
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,47,72,True,47,single_hybrid_8,72,79875,68875,64792,70792,209
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,60,120,True,60,single_hybrid_16,120,115375,103458,99000,110167,167
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,47,72,True,47,p000_two_insertion,72,75042,65292,63250,70792,958
20260906-16-3_sorted_blocks,3_sorted_blocks,16,7,52,30,False,45,p001_two_guarded,78,90375,75541,67083,76083,5792
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,45,64,True,45,p002_merge_halves,64,81208,69458,64292,70250,958
20260906-16-3_sorted_blocks,3_sorted_blocks,16,5,50,15,False,45,p003_guarded_merge,79,81125,72709,65083,76250,2875
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,47,68,True,47,p004_prefix_insertion_merge,68,82917,72417,65916,76209,875
20260906-16-3_sorted_blocks,3_sorted_blocks,16,13,37,40,True,24,p005_three_guarded,88,77041,52666,47500,59209,9709
20260906-16-3_sorted_blocks,3_sorted_blocks,16,9,46,44,False,37,p006_four_guarded,76,81333,67542,60541,68125,9042
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,44,80,True,44,p007_mixed_hybrid,80,84542,70208,62875,70709,958
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,44,60,True,44,p028_split,60,80833,67208,60416,69542,958
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,44,60,True,44,p031_nested,60,88125,67208,60000,67708,1625
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,47,88,True,47,p098_split,88,96834,73666,72125,96292,875
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,41,62,True,41,p024_split,62,85584,61792,58583,65750,1000
20260906-16-3_sorted_blocks,3_sorted_blocks,16,0,41,62,True,41,p027_nested,62,87792,63792,60667,67208,1584
edge-pair_reverse,edge_pair_reverse,2,0,1,2,True,1,single_merge,2,8833,1750,1709,1792,208
edge-pair_reverse,edge_pair_reverse,2,0,1,1,True,1,single_insertion,1,7750,1458,1416,1500,208
edge-pair_reverse,edge_pair_reverse,2,0,1,1,True,1,single_hybrid_4,1,8125,1625,1583,1709,209
edge-pair_reverse,edge_pair_reverse,2,0,1,1,True,1,single_hybrid_8,1,9125,1583,1458,1625,208
edge-pair_reverse,edge_pair_reverse,2,0,1,1,True,1,single_hybrid_16,1,21458,1583,1500,1666,167
edge-pair_reverse,edge_pair_reverse,2,0,1,2,True,1,p000_two_insertion,2,27791,2416,2083,2417,875
edge-pair_reverse,edge_pair_reverse,2,0,1,2,True,1,p001_two_guarded,2,10083,2209,1958,2333,1292
edge-pair_reverse,edge_pair_reverse,2,0,1,2,True,1,p002_merge_halves,2,7666,1917,1833,2042,833
edge-pair_reverse,edge_pair_reverse,2,1,2,1,False,1,p003_guarded_merge,3,8375,2875,2542,2917,1084
edge-pair_reverse,edge_pair_reverse,2,0,1,3,True,1,p004_prefix_insertion_merge,3,11459,2583,2375,2625,750
edge-pair_reverse,edge_pair_reverse,2,0,1,4,True,1,p005_three_guarded,4,11500,3417,2958,3500,2083
edge-pair_reverse,edge_pair_reverse,2,0,1,4,True,1,p006_four_guarded,4,13625,4041,3625,4042,2917
edge-pair_reverse,edge_pair_reverse,2,0,1,3,True,1,p007_mixed_hybrid,3,11875,2958,2542,3000,792
edge-pair_reverse,edge_pair_reverse,2,0,1,2,True,1,p028_split,2,8500,2333,2083,2541,792
